=== MYM Strategy Log - Started 2026-01-26 06:32:39 ===

06:32:39.796 [06:33:00.000] DEBUG_RECONNECT: Checking Account.Positions. Strategy Position.Qty=0 MarketPosition=Flat
06:32:39.796 [06:33:00.000] DEBUG_RECONNECT: Total Account.Positions count = 0
06:32:39.796 [06:33:00.000] 26/1/26 6:33:00 a. m. v1.15.60 RESTART EVAL: Checking for pending orders or valid setup to continue...
09:16:15.129 [09:17:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:16:19.588 [09:17:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:16:25.089 [09:17:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:16:25.298 [09:17:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:16:25.299 [09:17:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:16:27.380 [09:17:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:16:34.218 [09:17:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:16:34.219 [09:17:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:16:34.219 [09:17:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:16:39.805 [09:17:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:17:04.433 [09:18:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:17:05.787 [09:18:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:17:16.294 [09:18:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:17:18.185 [09:18:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:17:21.310 [09:18:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:17:25.782 [09:18:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:17:26.186 [09:18:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:17:26.187 [09:18:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:17:30.789 [09:18:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:17:36.341 [09:18:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:17:38.953 [09:18:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:17:44.027 [09:18:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:17:44.028 [09:18:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:17:44.028 [09:18:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:17:50.765 [09:18:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:17:58.029 [09:18:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:00.407 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:01.499 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:01.499 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:03.040 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:03.042 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:05.045 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:05.046 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:05.047 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:05.047 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:05.048 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:12.134 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:12.135 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:13.207 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:13.208 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:22.835 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:22.835 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:22.836 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:29.512 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:29.513 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:31.756 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:43.362 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:43.362 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:44.582 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:44.583 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:44.706 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:45.188 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:48.635 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:48.636 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:48.636 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:50.102 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:50.103 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:50.104 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:50.104 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:50.646 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:50.835 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:50.897 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:52.783 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:18:56.206 [09:19:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:00.349 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:00.350 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:00.351 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:00.351 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:00.352 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:01.066 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:02.415 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:02.416 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:02.416 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:02.417 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:02.418 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:02.418 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:02.419 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:02.420 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:02.420 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:02.656 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:02.657 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:02.718 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:02.727 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:02.879 [09:20:00.000] DIAG_RE_ANCHOR: Europe High Expanded to 49302 (Resetting IsMitigated=false, JustReset=true)
09:19:02.882 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:02.882 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:02.883 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:02.883 [09:20:00.000] DIAG_RE_ANCHOR: Europe High Expanded to 49303 (Resetting IsMitigated=false, JustReset=true)
09:19:02.884 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:02.884 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:02.885 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:02.984 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:03.126 [09:20:00.000] DIAG_RE_ANCHOR: Europe High Expanded to 49304 (Resetting IsMitigated=false, JustReset=true)
09:19:03.126 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:03.196 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:03.286 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:03.321 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:03.322 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:03.322 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:03.323 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:03.323 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:03.324 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:05.221 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:05.222 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:05.223 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:05.406 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:05.407 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:06.070 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:08.281 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:08.282 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:08.282 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:08.283 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
09:19:09.020 [09:20:00.000] DIAG_SCAN_IGNORE: Asia High JustReset=true (Expanded) but failed 'IsMitigated && MitigationTime==Now' check. IsMitigated=True Time=26/1/26 4:01:00 a. m.
